% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: R.A. Fisher
%      (b) Donor: Michael Marshall (MARSHALL%PLU@io.arc.nasa.gov)
%      (c) Date: July, 1988
% 
% 3. Past Usage:
%    - Publications: too many to mention!!!  Here are a few.
%    1. Fisher,R.A. "The use of multiple measurements in taxonomic problems"
%       Annual Eugenics, 7, Part II, 179-188 (1936); also in "Contributions
%       to Mathematical Statistics" (John Wiley, NY, 1950).
%    2. Duda,R.O., & Hart,P.E. (1973) Pattern Classification and Scene Analysis.
%       (Q327.D83) John Wiley & Sons.  ISBN 0-471-22361-1.  See page 218.
%    3. Dasarathy, B.V. (1980) "Nosing Around the Neighborhood: A New System
%       Structure and Classification Rule for Recognition in Partially Exposed
%       Environments".  IEEE Transactions on Pattern Analysis and Machine
%       Intelligence, Vol. PAMI-2, No. 1, 67-71.
%       -- Results:
%          -- very low misclassification rates (0% for the setosa class)
%    4. Gates, G.W. (1972) "The Reduced Nearest Neighbor Rule".  IEEE 
%       Transactions on Information Theory, May 1972, 431-433.
%       -- Results:
%          -- very low misclassification rates again
%    5. See also: 1988 MLC Proceedings, 54-64.  Cheeseman et al's AUTOCLASS II
%       conceptual clustering system finds 3 classes in the data.
% 
% 4. Relevant Information:
%    --- This is perhaps the best known database to be found in the pattern
%        recognition literature.  Fisher's paper is a classic in the field
%        and is referenced frequently to this day.  (See Duda & Hart, for
%        example.)  The data set contains 3 classes of 50 instances each,
%        where each class refers to a type of iris plant.  One class is
%        linearly separable from the other 2; the latter are NOT linearly
%        separable from each other.
%    --- Predicted attribute: class of iris plant.
%    --- This is an exceedingly simple domain.
% 
% 5. Number of Instances: 150 (50 in each of three classes)
% 
% 6. Number of Attributes: 4 numeric, predictive attributes and the class
% 
% 7. Attribute Information:
%    1. sepal length in cm
%    2. sepal width in cm
%    3. petal length in cm
%    4. petal width in cm
%    5. class: 
%       -- Iris Setosa
%       -- Iris Versicolour
%       -- Iris Virginica
% 
% 8. Missing Attribute Values: None
% 
% Summary Statistics:
%  	           Min  Max   Mean    SD   Class Correlation
%    sepal length: 4.3  7.9   5.84  0.83    0.7826   
%     sepal width: 2.0  4.4   3.05  0.43   -0.4194
%    petal length: 1.0  6.9   3.76  1.76    0.9490  (high!)
%     petal width: 0.1  2.5   1.20  0.76    0.9565  (high!)
% 
% 9. Class Distribution: 33.3% for each of 3 classes.

@RELATION jk

@ATTRIBUTE P_value	REAL
@ATTRIBUTE S_entropy    REAL
@ATTRIBUTE F3   REAL
@ATTRIBUTE class 	{'coding','non_coding'}

@DATA
3.68462,2.00000,0.05669,'coding'
13.40733,2.72722,0.05461,'coding'
3.00000,2.25163,0.03279,'coding'
2.05525,2.58496,0.02271,'coding'
0.29031,1.58496,0.00478,'non_coding'
3.47917,1.00000,0.10872,'coding'
0.26545,2.50326,0.00141,'non_coding'
5.83801,2.40667,0.02728,'coding'
4.88186,1.92193,0.06180,'coding'
5.42925,2.52164,0.05122,'coding'
0.37815,2.00000,0.01379,'non_coding'
4.04641,2.32193,0.05122,'coding'
0.90987,1.00000,0.03393,'non_coding'
11.16518,2.41380,0.04984,'coding'
1.23015,2.27094,0.00905,'non_coding'
0.52564,1.00000,0.01348,'coding'
3.61341,1.37095,0.04276,'coding'
4.48611,1.58496,0.09346,'coding'
0.13944,1.58496,0.00494,'non_coding'
11.93370,2.85539,0.06503,'coding'
1.44187,1.00000,0.02633,'non_coding'
0.92424,1.00000,0.02801,'coding'
5.35673,1.86763,0.03133,'coding'
3.14593,1.37878,0.02899,'coding'
10.32349,2.12809,0.08712,'coding'
8.10417,3.02206,0.04221,'coding'
6.90888,2.72548,0.04781,'coding'
6.71129,2.75000,0.05284,'coding'
7.78873,2.19716,0.05485,'coding'
0.62108,2.23593,0.00531,'non_coding'
4.02929,2.23593,0.03372,'coding'
10.62033,2.35451,0.03356,'coding'
13.27959,2.92323,0.05786,'coding'
0.66653,1.00000,0.01097,'non_coding'
5.19872,2.25163,0.04999,'coding'
6.08201,2.75000,0.04827,'coding'
1.80556,2.00000,0.03009,'coding'
1.34058,0.00000,0.05829,'coding'
2.26139,2.00000,0.03254,'coding'
0.10117,0.00000,0.00412,'non_coding'
2.53503,2.32193,0.03229,'coding'
3.32010,2.72548,0.02397,'coding'
2.88889,2.12809,0.02603,'coding'
3.84064,2.52164,0.03369,'coding'
4.22262,2.72548,0.03049,'coding'
0.15356,0.0,0.01389,'coding'
0.38684,0.0,0.02894,'coding'
0.29906,0.0,0.01620,'coding'
0.86111,0.0,0.07176,'coding'
1.15973,0.0,0.04861,'coding'
0.36364,1.92193,0.00472,'non_coding'
10.85879,2.33226,0.03420,'coding'
0.37261,1.92193,0.00753,'non_coding'
23.42901,2.48855,0.08566,'coding'
4.19328,1.58496,0.07048,'coding'
2.05001,1.58496,0.03982,'non_coding'
4.78274,3.08605,0.01708,'coding'
4.88699,2.23127,0.02785,'coding'
6.08213,2.28104,0.04407,'coding'
2.20567,0.91830,0.04693,'coding'
1.53030,1.00000,0.03478,'coding'
8.88917,2.87413,0.02256,'coding'
0.53571,1.00000,0.01276,'non_coding'
6.05248,2.59958,0.02576,'coding'
7.65114,3.12193,0.04752,'coding'
4.63300,3.18083,0.02282,'coding'
1.91099,2.58496,0.02001,'coding'
8.67369,3.02864,0.03323,'coding'
0.46237,1.00000,0.01492,'non_coding'
0.23656,0.00000,0.01526,'coding'
0.13576,1.58496,0.00449,'non_coding'
13.90262,2.60882,0.03905,'coding'
0.81566,2.25163,0.00833,'non_coding'
7.09368,2.37878,0.03323,'coding'
0.38349,1.00000,0.02418,'non_coding'
8.27700,2.84237,0.03886,'coding'
2.98127,2.32193,0.03350,'coding'
4.07306,2.52164,0.03720,'coding'
8.70483,2.94504,0.02931,'coding'
3.42512,1.50000,0.04964,'coding'
2.25000,1.58496,0.04891,'coding'
11.38949,3.06977,0.03070,'coding'
5.61017,1.58496,0.09509,'coding'
1.90136,1.58496,0.03880,'coding'
3.20697,2.66353,0.01915,'coding'
4.14110,2.91398,0.02353,'coding'
5.14905,2.75000,0.04186,'coding'
5.63151,2.56291,0.01929,'non_coding'
8.87049,2.84022,0.03767,'coding'
5.55672,2.68872,0.02909,'coding'
6.58950,2.72193,0.04238,'coding'
1.82679,2.64160,0.00883,'non_coding'
4.64865,2.66353,0.02792,'coding'
7.98571,2.75249,0.02074,'coding'
4.72306,2.48171,0.02854,'coding'
3.41631,2.52164,0.02932,'coding'
4.26966,2.41309,0.02399,'coding'
3.71292,2.78990,0.01636,'non_coding'
6.64921,2.64559,0.03166,'coding'
8.76497,2.31355,0.02127,'coding'
10.22133,2.78064,0.04113,'coding'
19.65823,2.74918,0.03315,'coding'
0.26168,1.58496,0.00489,'non_coding'
0.95238,1.00000,0.02721,'coding'
7.42293,3.03915,0.03382,'non_coding'
6.39649,2.50326,0.04489,'coding'
14.52703,2.68273,0.03569,'coding'
2.50877,2.25163,0.02641,'coding'
1.40996,1.00000,0.03241,'coding'
7.89403,2.75000,0.03177,'coding'
1.85000,0.81128,0.02643,'coding'
3.35876,1.58496,0.05693,'coding'
14.61859,2.66827,0.03514,'coding'
3.73935,2.50000,0.02812,'coding'
4.72000,2.25163,0.04720,'coding'
3.03007,2.50000,0.02377,'coding'
2.74074,2.32193,0.03206,'coding'
2.74660,2.25163,0.02803,'coding'
0.48874,1.00000,0.01074,'non_coding'
20.91579,2.90005,0.07339,'coding'
7.07392,2.23593,0.05920,'coding'
0.69263,1.00000,0.03335,'non_coding'
1.34872,0.0,0.11690,'coding'
3.96835,2.32193,0.05023,'coding'
7.71824,2.84237,0.03461,'coding'
2.50741,1.58496,0.05572,'coding'
6.84986,2.48171,0.03881,'coding'
0.25304,2.00000,0.00369,'non_coding'
1.50000,1.00000,0.03488,'coding'
12.23658,2.14708,0.04106,'coding'
0.56911,1.00000,0.01388,'non_coding'
24.18238,3.01057,0.08142,'coding'
0.65185,1.58496,0.01449,'non_coding'
0.91870,0.00000,0.04481,'coding'
20.62413,2.97629,0.06120,'coding'
1.12308,1.50000,0.01728,'coding'
3.76761,2.00000,0.05306,'coding'
0.05163,1.58496,0.00197,'non_coding'
3.12698,1.00000,0.09927,'coding'
7.34738,2.46625,0.03258,'coding'
6.18049,2.47291,0.02699,'coding'
14.50744,1.95854,0.04318,'coding'
0.24167,1.00000,0.00706,'non_coding'
6.11638,2.52164,0.05273,'coding'
4.03763,2.52193,0.02605,'coding'
0.47714,0.0,0.01585,'coding'
0.74298,1.00000,0.01904,'non_coding'
6.62830,2.41938,0.04769,'coding'
4.54317,2.41938,0.03268,'coding'
1.54252,2.22219,0.00905,'non_coding'
2.46328,1.92193,0.02783,'coding'
5.48466,2.72193,0.03482,'coding'
6.23810,1.95021,0.05242,'coding'
6.14921,2.72722,0.02525,'coding'
0.73529,1.00000,0.02163,'non_coding'
14.78649,3.07174,0.04375,'coding'
2.84734,2.85539,0.01543,'coding'
0.36150,1.00000,0.01018,'non_coding'
1.80577,2.50000,0.01422,'coding'
4.88974,2.40564,0.03761,'coding'
14.28033,2.32441,0.05046,'coding'
0.28946,1.00000,0.00346,'non_coding'
12.61054,2.48426,0.04334,'coding'
4.29581,2.32193,0.05690,'coding'
6.47682,3.02206,0.03400,'coding'
6.36699,2.72193,0.04148,'coding'
1.16578,2.58496,0.01247,'coding'
0.21719,0.91830,0.00564,'non_coding'
22.93827,2.76596,0.07388,'coding'
7.17895,1.79248,0.07557,'coding'
1.57641,1.44662,0.01138,'coding'
0.60550,1.58496,0.01111,'non_coding'
1.85345,1.95021,0.01598,'coding'
4.10101,0.91830,0.08285,'coding'
10.23953,3.00869,0.03256,'coding'
14.81036,2.93983,0.05752,'coding'
11.69833,2.91937,0.03175,'coding'
3.42718,2.52193,0.02218,'coding'
7.51520,2.87314,0.03783,'coding'
0.74455,1.00000,0.01352,'non_coding'
10.30592,2.38990,0.04461,'coding'
0.78596,1.58496,0.01655,'non_coding'
7.73517,2.93121,0.03877,'coding'
15.49610,3.12991,0.03812,'coding'
0.53852,1.00000,0.01249,'non_coding'
0.65152,0.00000,0.02961,'coding'
10.44318,2.86596,0.03407,'coding'
4.97549,2.25163,0.04878,'coding'
1.83590,1.00000,0.05649,'coding'
1.10826,1.58496,0.01894,'coding'
0.22903,1.00000,0.01684,'non_coding'
5.70616,2.41938,0.03976,'coding'
0.32540,0.00000,0.01550,'coding'
3.00469,1.50000,0.04232,'coding'
0.52311,2.00000,0.00764,'non_coding'
5.74332,2.72548,0.04002,'coding'
0.40257,2.23593,0.00339,'non_coding'
0.22549,0.00000,0.01326,'coding'
7.72368,2.57356,0.03388,'coding'
5.83816,2.81507,0.02820,'coding'
0.71114,1.00000,0.01796,'non_coding'
5.11111,2.54926,0.02272,'coding'
0.59259,0.00000,0.02634,'coding'
1.13654,1.00000,0.01698,'non_coding'
3.08932,1.92193,0.04038,'coding'
3.48428,2.52164,0.03287,'coding'
8.89073,2.87500,0.03689,'coding'
2.89300,2.75000,0.02381,'coding'
0.58874,1.00000,0.01529,'non_coding'
12.73152,2.86383,0.04630,'coding'
10.75483,2.82189,0.03897,'coding'
3.13982,2.64644,0.01909,'coding'
0.79149,2.66329,0.01015,'non_coding'
7.13020,3.15564,0.02916,'coding'
3.47496,1.84237,0.02983,'coding'
0.79279,1.00000,0.02143,'coding'
4.81417,2.41938,0.03355,'coding'
0.87923,1.00000,0.02548,'coding'
3.50769,2.25163,0.03598,'coding'
1.92893,2.25163,0.01958,'coding'
3.79582,2.94770,0.02801,'coding'
4.38426,2.41938,0.03045,'coding'
8.97222,2.91398,0.05156,'coding'
8.60265,2.75343,0.04029,'coding'
1.20290,0.91830,0.02615,'coding'
3.48425,2.25163,0.03467,'coding'
2.70961,1.92193,0.03325,'coding'
5.41275,2.92193,0.03394,'coding'
3.98570,2.62581,0.02137,'coding'
5.39631,2.72193,0.03516,'coding'
1.03830,2.12193,0.00378,'non_coding'
4.71093,2.50000,0.03909,'coding'
4.70576,2.64644,0.02905,'coding'
1.98406,2.78990,0.00863,'non_coding'
3.95723,2.23593,0.03502,'coding'
0.64563,1.00000,0.01348,'non_coding'
3.05485,1.92193,0.03867,'coding'
1.23106,1.00000,0.02798,'coding'
7.01812,2.41380,0.03318,'coding'
10.45932,1.90564,0.08236,'coding'
8.54121,2.68872,0.04693,'coding'
6.22449,2.60316,0.03176,'coding'
5.25781,2.40564,0.04108,'coding'
1.40541,2.15564,0.01085,'coding'
2.93151,1.00000,0.08032,'coding'
9.75111,2.92193,0.06501,'coding'
8.00433,2.44644,0.05198,'coding'
6.50355,1.91830,0.06919,'coding'
0.71330,1.92193,0.00418,'non_coding'
4.21505,2.55034,0.02472,'coding'
2.66667,2.52164,0.02492,'coding'
2.42410,2.41380,0.01138,'coding'
0.26357,1.00000,0.00613,'non_coding'
4.18370,2.52164,0.03719,'coding'
9.10093,3.07782,0.03626,'coding'
8.12630,2.62352,0.03898,'coding'
3.26888,2.25163,0.03612,'coding'
8.20522,2.15564,0.06123,'coding'
0.76768,2.00000,0.01163,'non_coding'
11.18601,2.50738,0.05524,'coding'
2.48499,2.52164,0.02355,'non_coding'
4.07678,1.37095,0.04581,'coding'
7.65606,2.43628,0.03044,'coding'
4.17344,2.75000,0.03393,'coding'
12.46434,2.71263,0.03487,'coding'
2.86979,2.50000,0.02242,'coding'
0.22579,1.00000,0.00661,'non_coding'
1.83262,2.23593,0.01560,'coding'
4.52657,2.41938,0.03280,'coding'
8.61029,2.59491,0.05110,'coding'
8.34888,2.62581,0.04326,'coding'
4.88889,2.00000,0.07085,'coding'
2.23249,1.58496,0.03752,'coding'
0.95238,0.00000,0.03887,'coding'
8.91740,2.48171,0.05261,'coding'
5.60442,1.97175,0.03376,'coding'
1.49605,2.44644,0.00922,'non_coding'
2.10156,2.00000,0.03284,'coding'
8.75692,3.07732,0.01817,'non_coding'
7.22437,2.49970,0.03498,'coding'
3.41667,2.36852,0.01941,'coding'
0.63300,1.58496,0.01279,'non_coding'
4.96600,2.87291,0.02202,'coding'
11.41640,2.64644,0.03671,'coding'
0.76123,1.00000,0.02173,'non_coding'
4.53254,2.25000,0.03612,'coding'
4.93576,1.95915,0.02571,'coding'
10.58414,2.42113,0.03403,'coding'
12.46655,2.90576,0.04509,'coding'
4.31336,2.15564,0.03231,'coding'
6.29901,2.68872,0.03414,'coding'
9.45669,2.35539,0.04964,'coding'
3.66123,2.25163,0.03980,'coding'
1.83958,1.92193,0.02299,'coding'
8.51546,2.45915,0.04389,'coding'
8.08869,2.92193,0.04947,'coding'
1.00901,1.00000,0.02727,'coding'
5.38658,2.97356,0.02357,'coding'
9.56574,2.85539,0.05314,'coding'
0.36405,1.50000,0.00628,'non_coding'
7.18945,2.72548,0.05172,'coding'
0.34024,1.00000,0.00544,'non_coding'
12.70135,2.56185,0.03671,'coding'
0.43373,1.00000,0.01045,'non_coding'
12.61381,3.08506,0.06452,'coding'
0.83333,0.0,0.06944,'coding'
11.92975,2.47722,0.04930,'coding'
0.45128,1.00000,0.01389,'non_coding'
4.11885,2.50000,0.03376,'coding'
6.33835,2.50000,0.04766,'coding'
2.51389,2.12809,0.02328,'coding'
8.36147,2.77736,0.04277,'coding'
3.13371,1.92193,0.03541,'coding'
0.27714,1.84237,0.00301,'non_coding'
7.16105,2.55034,0.04023,'coding'
1.80376,2.00000,0.02909,'coding'
3.86319,2.84644,0.02517,'coding'
10.07728,2.61006,0.03487,'coding'
6.53481,2.82258,0.02904,'coding'
4.89177,2.72193,0.03176,'coding'
1.91414,2.00000,0.02900,'coding'
1.58596,1.58496,0.03339,'coding'
4.55172,1.50000,0.06278,'coding'
0.21946,1.00000,0.00966,'non_coding'
6.39180,2.85539,0.03346,'coding'
1.97484,1.58496,0.03726,'coding'
9.39942,2.41309,0.05481,'coding'
0.29630,1.00000,0.00941,'non_coding'
8.33536,2.82782,0.03381,'coding'
8.41506,2.39624,0.04636,'coding'
1.25185,1.79248,0.01391,'coding'
5.69826,3.01307,0.02204,'coding'
5.62537,3.09580,0.03319,'coding'
0.49207,0.0,0.03935,'coding'
4.12568,2.07782,0.01691,'coding'
6.22004,2.28064,0.02444,'non_coding'
6.76537,3.02699,0.03284,'coding'
3.88578,2.00000,0.05435,'coding'
3.63939,2.23593,0.03309,'coding'
6.00191,2.36852,0.03439,'coding'
4.45368,2.26082,0.02116,'coding'
3.08918,2.85539,0.01605,'coding'
2.25313,2.00000,0.03388,'coding'
2.48590,1.91830,0.02474,'coding'
1.77339,2.75000,0.01402,'coding'
16.60210,2.70839,0.03874,'coding'
4.63347,2.50000,0.03845,'coding'
6.02023,2.85539,0.03177,'coding'
5.20732,2.50738,0.02540,'coding'
2.58848,1.00000,0.06391,'coding'
5.74810,2.46772,0.02625,'coding'
1.31804,2.12809,0.01209,'coding'
7.21850,2.72193,0.04402,'coding'
2.23596,1.92193,0.02512,'coding'
1.36667,2.25163,0.01519,'coding'
0.74937,2.00000,0.01127,'coding'
6.83140,3.03915,0.03170,'coding'
3.55197,2.58496,0.03819,'coding'
3.31373,1.00000,0.07797,'coding'
6.68454,2.65564,0.02757,'coding'
3.93548,2.84535,0.02308,'coding'
4.83688,2.72193,0.02940,'coding'
5.26434,2.58496,0.02830,'coding'
8.41580,2.62500,0.03499,'coding'
5.54651,2.11808,0.03225,'coding'
9.78753,2.82218,0.03736,'coding'
5.91647,2.66123,0.02824,'coding'
6.75862,3.00217,0.02453,'coding'
1.44123,1.92193,0.01666,'coding'
1.91350,1.92193,0.02422,'coding'
75.17024,2.69494,0.05195,'coding'
4.54187,2.93121,0.02237,'coding'
1.06186,1.58496,0.02189,'coding'
4.02405,2.64160,0.02766,'coding'
6.21369,2.86383,0.02219,'coding'
0.87000,1.00000,0.02539,'non_coding'
7.32353,2.66353,0.04308,'coding'
25.16566,2.87973,0.06071,'coding'
0.44009,1.00000,0.00813,'non_coding'
2.45714,1.58496,0.04680,'coding'
1.49813,1.00000,0.03367,'coding'
9.54545,2.13497,0.03471,'coding'
8.64080,2.29990,0.05159,'coding'
6.10023,2.50326,0.04266,'coding'
4.86806,2.41938,0.03381,'coding'
4.04089,2.50000,0.03004,'coding'
6.47276,2.85539,0.03586,'coding'
4.65657,2.66353,0.02822,'coding'
0.88391,1.00000,0.00660,'non_coding'
2.94054,2.25163,0.03179,'coding'
6.59319,2.64559,0.03059,'coding'
1.14286,1.58496,0.02512,'coding'
1.13333,2.00000,0.01679,'coding'
4.39818,2.50326,0.03002,'coding'
6.02268,2.05881,0.04097,'coding'
1.49322,1.00000,0.02428,'coding'
4.56108,2.72193,0.02833,'coding'
5.44852,2.85539,0.02853,'coding'
0.26508,1.92193,0.00470,'non_coding'
2.14035,1.58496,0.04506,'coding'
1.91858,2.00000,0.02929,'coding'
0.35468,2.25163,0.00349,'non_coding'
17.84853,2.26626,0.04785,'coding'
0.26263,1.58496,0.00531,'non_coding'
8.31746,2.25000,0.06601,'coding'
10.84686,2.97494,0.04003,'coding'
1.30417,1.00000,0.03260,'coding'
3.17069,2.25163,0.03063,'coding'
21.91041,2.47722,0.08660,'coding'
4.05341,2.25163,0.04479,'coding'
5.58431,2.15564,0.04380,'coding'
5.84734,1.84237,0.04914,'coding'
5.61776,2.86659,0.02169,'coding'
3.27072,2.25163,0.03614,'coding'
3.34185,2.17095,0.02135,'coding'
3.08812,2.75000,0.02366,'coding'
0.61726,0.0,0.08681,'coding'
6.16012,2.66353,0.03722,'coding'
6.95167,2.25000,0.05169,'coding'
1.40171,1.00000,0.03594,'coding'
4.04674,1.97494,0.02987,'coding'
3.31111,2.00000,0.04905,'coding'
0.41269,2.52193,0.00580,'non_coding'
1.74837,1.58496,0.03428,'coding'
1.83422,1.79248,0.01941,'coding'
1.32194,0.91830,0.02260,'coding'
1.60300,1.00000,0.03602,'coding'
0.73958,0.00000,0.04622,'coding'
0.41615,1.00000,0.00651,'non_coding'
3.47837,2.00000,0.05310,'coding'
3.26906,2.21924,0.00977,'non_coding'
3.60870,2.19716,0.02414,'coding'
7.33333,2.63129,0.02837,'coding'
6.37044,2.86659,0.02364,'coding'
0.43812,1.00000,0.00983,'non_coding'
1.69955,2.52164,0.01524,'coding'
15.40610,2.79465,0.05425,'coding'
9.43508,3.09580,0.05486,'coding'
5.82754,2.25000,0.04500,'coding'
7.68336,2.66387,0.02483,'coding'
12.63682,3.00370,0.04191,'coding'
3.40448,2.50000,0.02691,'coding'
3.93891,2.50000,0.03139,'coding'
7.69661,3.05748,0.03006,'coding'
0.09910,2.00000,0.00134,'non_coding'
0.19009,0.0,0.04630,'coding'
0.79524,0.0,0.01389,'coding'
5.13430,2.36852,0.02976,'coding'
3.18244,2.75000,0.02619,'coding'
3.43738,2.29990,0.01987,'coding'
3.73968,2.23593,0.03562,'coding'
5.97271,2.55034,0.03493,'coding'
0.52758,1.00000,0.01117,'non_coding'
2.02290,0.0,0.08779,'coding'
4.59043,2.35539,0.02442,'coding'
4.54516,1.91830,0.04478,'coding'
2.10614,2.41896,0.00305,'non_coding'
10.32389,2.47291,0.04498,'coding'
5.39278,1.92193,0.06870,'coding'
4.06632,2.58496,0.04258,'coding'
11.85544,2.62749,0.03382,'coding'
1.89427,2.23593,0.01669,'coding'
4.23380,1.50000,0.05880,'coding'
3.90945,2.66353,0.02334,'coding'
5.77027,2.23593,0.05198,'coding'
9.01885,3.00966,0.01925,'coding'
7.14241,2.84237,0.03353,'coding'
7.08166,2.89629,0.03154,'coding'
3.25150,2.11328,0.02348,'coding'
5.64461,2.56545,0.02767,'coding'
0.74317,1.00000,0.02437,'non_coding'
2.39429,2.32193,0.02736,'coding'
4.19441,2.50000,0.03333,'coding'
0.53918,1.00000,0.01102,'non_coding'
1.51948,1.00000,0.03947,'coding'
1.20253,1.00000,0.03044,'coding'
3.18495,2.66596,0.01027,'coding'
4.73907,2.75000,0.03884,'coding'
4.09034,2.23593,0.03823,'coding'
0.58215,1.00000,0.01449,'non_coding'
3.21357,1.92193,0.03849,'coding'
0.23529,1.00000,0.00554,'non_coding'
3.83534,1.52193,0.04621,'coding'
22.66667,1.67602,0.05638,'coding'
8.30342,2.32193,0.05323,'coding'
2.45059,2.15564,0.01937,'coding'
2.92825,1.44882,0.02626,'coding'
10.19125,2.54145,0.03303,'coding'
11.82476,2.93983,0.04505,'coding'
6.38798,2.25163,0.06981,'coding'
18.19031,2.50469,0.06532,'coding'
4.96242,1.89106,0.03609,'coding'
6.50698,2.75343,0.03027,'coding'
12.80349,3.03327,0.03347,'coding'
4.09625,2.64644,0.02490,'coding'
2.27302,1.58496,0.04330,'coding'
3.55480,2.80735,0.01612,'coding'
4.11337,2.58496,0.04176,'coding'
13.12882,2.99411,0.03295,'coding'
1.06135,2.32193,0.01302,'coding'
8.01506,3.03064,0.03149,'coding'
5.28133,2.75000,0.04225,'coding'
0.67477,1.00000,0.03368,'non_coding'
0.26667,0.0,0.02133,'coding'
1.55447,0.0,0.13542,'coding'
1.12355,0.0,0.07176,'coding'
0.79862,0.0,0.06134,'coding'
1.26877,3.05030,0.00686,'non_coding'
1.23261,1.50000,0.01774,'coding'
0.75796,2.00000,0.00517,'non_coding'
9.28098,2.84644,0.02975,'coding'
7.72479,2.71929,0.03961,'coding'
8.95955,1.99201,0.02753,'coding'
2.72222,2.66353,0.01620,'coding'
2.84224,2.50000,0.02170,'coding'
4.89510,2.00000,0.06846,'coding'
4.46154,2.71929,0.02288,'coding'
12.61039,2.60161,0.04094,'coding'
10.63754,1.76096,0.06885,'coding'
7.74032,2.84145,0.02497,'coding'
6.67225,2.28778,0.03192,'coding'
12.10248,2.71533,0.04180,'coding'
0.46423,2.36852,0.00150,'non_coding'
0.18542,2.51379,0.00025,'coding'
0.69298,1.00000,0.01824,'non_coding'
0.88889,0.00000,0.03951,'coding'
0.47748,2.25163,0.00638,'non_coding'
4.11111,2.25163,0.04421,'coding'
0.70683,1.00000,0.01703,'non_coding'
0.85119,0.00000,0.03040,'coding'
1.52256,2.52164,0.01330,'coding'
1.63019,2.95646,0.00523,'non_coding'
2.22378,2.00000,0.03110,'coding'
3.69081,2.61058,0.01725,'coding'
5.04269,2.35539,0.02748,'coding'
11.00984,3.04945,0.03246,'coding'
15.15512,2.79721,0.03751,'coding'
1.13109,1.00000,0.02542,'coding'
1.86799,1.58496,0.03699,'coding'
9.01050,3.15564,0.03547,'coding'
1.14996,1.58496,0.01638,'non_coding'
1.60769,2.75000,0.01237,'coding'
4.57987,2.62581,0.02537,'coding'
2.43152,2.00000,0.03770,'coding'
1.00238,1.00000,0.01814,'non_coding'
7.07118,3.00624,0.02990,'coding'
0.87407,0.00000,0.03885,'coding'
3.35439,1.58496,0.07062,'coding'
3.29076,2.81634,0.02472,'non_coding'
11.42759,3.10141,0.02236,'coding'
3.65951,1.95021,0.03141,'coding'
1.17418,2.50000,0.00645,'non_coding'
0.73593,1.00000,0.01912,'coding'
2.37528,1.92193,0.03146,'coding'
1.09119,1.58496,0.02059,'non_coding'
1.00758,1.00000,0.02290,'coding'
1.59072,1.00000,0.04027,'coding'
13.75747,2.82429,0.03203,'coding'
0.50044,3.08496,0.00261,'non_coding'
2.57832,2.91830,0.01409,'coding'
10.42213,2.95282,0.04271,'coding'
18.49369,2.66246,0.03503,'coding'
5.33333,2.81520,0.01688,'coding'
5.89844,1.81128,0.04608,'coding'
1.69828,0.91830,0.02928,'coding'
9.27755,2.60846,0.03741,'coding'
2.06544,1.92193,0.02534,'coding'
7.72884,2.86558,0.02670,'coding'
8.66986,2.71929,0.04158,'coding'
0.80021,1.58496,0.01881,'non_coding'
3.29412,1.91830,0.03523,'coding'
0.96083,1.00000,0.01695,'non_coding'
6.47503,2.15564,0.05243,'coding'
3.09630,1.66450,0.02752,'coding'
3.76566,2.75000,0.02831,'coding'
7.29023,2.73957,0.03142,'coding'
3.89130,2.05459,0.02115,'coding'
5.97253,3.12799,0.02188,'coding'
2.81508,2.94770,0.01989,'coding'
16.14333,2.76596,0.05381,'coding'
2.70580,2.87710,0.00599,'non_coding'
4.32404,2.75000,0.03445,'coding'
0.67521,1.00000,0.01731,'non_coding'
4.45291,2.44644,0.02827,'coding'
0.65053,1.58496,0.01485,'non_coding'
9.99370,2.30719,0.03778,'coding'
8.51282,2.05504,0.03540,'coding'
0.69674,1.50000,0.01048,'non_coding'
15.42276,3.11028,0.03220,'coding'
6.91779,2.50326,0.04674,'coding'
0.27619,1.50000,0.00395,'non_coding'
6.67194,2.52206,0.03521,'coding'
0.97884,1.00000,0.03107,'coding'
5.13740,2.50326,0.03683,'coding'
5.01883,2.66353,0.02835,'coding'
4.23010,2.84237,0.02000,'coding'
0.68199,1.00000,0.01568,'coding'
2.19403,1.50000,0.03275,'coding'
0.72746,1.00000,0.01720,'non_coding'
4.57713,2.69238,0.02066,'coding'
5.90895,2.80735,0.02668,'coding'
5.49345,2.36852,0.03086,'coding'
6.10044,2.91830,0.03254,'coding'
15.97502,2.96489,0.04128,'coding'
4.35562,2.42893,0.01248,'non_coding'
3.74092,2.10391,0.01852,'coding'
2.84820,2.80735,0.02674,'coding'
8.64091,2.73291,0.03815,'coding'
9.41739,2.46625,0.04095,'coding'
2.91111,1.90564,0.02283,'coding'
0.43192,2.00000,0.00608,'non_coding'
1.47009,0.00000,0.07539,'coding'
0.54821,1.58496,0.01916,'non_coding'
8.45228,2.40564,0.03507,'coding'
1.20275,0.91830,0.02480,'non_coding'
7.83106,2.64807,0.02377,'coding'
5.07947,1.52193,0.06728,'coding'
3.56354,1.79248,0.03938,'coding'
9.61336,2.61058,0.04330,'coding'
3.13421,2.52193,0.02069,'coding'
5.50352,2.59491,0.03325,'coding'
2.43923,2.50326,0.01761,'coding'
3.22414,1.58496,0.05559,'coding'
0.64706,1.92193,0.00846,'non_coding'
